YEAR;MO;DY;HR;T2M;WS10M;WD10M;WS50M
2019;5;3;8;10,05;4,15;186,27;5,24
2019;5;3;9;10,64;4,67;190,8;5,88
2019;5;3;10;10,75;4,71;190,7;5,95
2019;5;3;11;11,07;4,79;190,23;6,06
2019;5;3;12;12,02;5,28;193,69;6,65
2019;5;3;13;12,61;5,67;196,99;7,12
2019;5;3;14;12,61;5,77;198,63;7,3
2019;5;3;15;12,4;5,74;199,32;7,29
2019;5;3;16;11,73;5,27;198,95;6,79
2019;5;3;17;10,61;3,86;194,18;5,27
2019;5;3;18;8,12;2,05;184,8;4,19
2019;5;3;19;5,94;2,06;175,43;3,85
2019;5;3;20;5,24;2,14;172,46;3,78
2019;5;3;21;4,94;2;171,24;3,67
2019;5;3;22;4,42;1,92;166,59;3,41
2019;5;3;23;4,29;1,81;160,86;2,97
2019;5;4;0;4,23;1,75;156,53;2,75
2019;5;4;1;4,2;1,61;148,32;2,67
2019;5;4;2;4,28;1,51;137,31;2,5
2019;5;4;3;4,21;1,47;122,59;2,44
2019;5;4;4;4,19;1,58;126,13;2,66
2019;5;4;5;5,09;1,83;142,45;2,84
2019;5;4;6;7,4;2,43;151,21;3,1
2019;5;4;7;9,59;3,55;164,83;4,51
2019;5;4;8;11,02;4,2;173,06;5,17
2019;5;4;9;11,89;4,63;178,45;5,59
2019;5;4;10;12,11;5,02;185,09;6,04
2019;5;4;11;11,37;4,67;188,96;5,68
2019;5;4;12;10,49;3,79;183,07;4,7
2019;5;4;13;10,03;3,33;175,29;4,17
2019;5;4;14;9,3;2,95;181,37;3,66
2019;5;4;15;8,37;2,31;184,27;2,8
2019;5;4;16;7,65;1,85;159,5;2,24
2019;5;4;17;6,81;1,94;128,44;2,32
2019;5;4;18;6,01;1,94;110,26;2,65
2019;5;4;19;5,44;2,25;97,57;3,17
2019;5;4;20;5,08;2,5;91,97;3,44
2019;5;4;21;4,91;2,44;95,51;3,48
2019;5;4;22;5,08;2,06;111,8;3,43
2019;5;4;23;5,4;1,7;130,14;3,36
2019;5;5;0;5,77;1,45;142,02;3,09
2019;5;5;1;6,09;1,41;157,26;3,29
2019;5;5;2;6,38;1,5;174,02;3,36
2019;5;5;3;6,33;1,41;173,66;2,73
2019;5;5;4;6,23;1,42;168,88;2,56
2019;5;5;5;6,58;1,3;161,46;2,49
2019;5;5;6;7,67;1,71;156,36;2,28
2019;5;5;7;8,48;1,9;168,64;2,25
2019;5;5;8;10,3;1,95;187,61;2,26
2019;5;5;9;12,37;2,28;197,94;2,56
2019;5;5;10;13,81;2,71;198,85;2,98
2019;5;5;11;14,33;3,36;202,39;3,74
2019;5;5;12;14,41;3,91;205,69;4,4
2019;5;5;13;13,91;4,26;207,5;4,89
2019;5;5;14;13,2;4,45;209,08;5,22
2019;5;5;15;12,3;4,49;209,96;5,41
2019;5;5;16;11,34;4,21;208,23;5,27
2019;5;5;17;10,3;3,31;204,09;4,29
2019;5;5;18;9,3;1,99;197,09;3,43
2019;5;5;19;8,56;1,64;189,87;3,44
2019;5;5;20;8,38;1,73;187;3,45
2019;5;5;21;8,43;1,78;189,59;3,52
2019;5;5;22;8,37;1,76;194,16;3,32
2019;5;5;23;8,23;1,75;203,94;3,08
2019;5;6;0;7,73;1,82;218,54;2,8
2019;5;6;1;6,89;1,77;233,64;2,73
2019;5;6;2;5,83;1,39;248,5;2,46
2019;5;6;3;4,94;1,14;274,7;1,88
2019;5;6;4;4,38;0,99;310,21;1,35
2019;5;6;5;4,56;0,78;350,16;0,92
2019;5;6;6;5,23;0,29;61,39;0,27
2019;5;6;7;6,58;0,77;163,41;1,18
2019;5;6;8;7,58;1,37;178,04;1,89
2019;5;6;9;8,16;1,66;186,49;2,17
2019;5;6;10;8,4;1,63;192,77;2,06
2019;5;6;11;8,83;1,4;202,28;1,75
2019;5;6;12;9,15;0,98;223,38;1,19
2019;5;6;13;9,19;0,74;282,86;0,75
2019;5;6;14;8,56;1,5;337,04;1,69
2019;5;6;15;7,55;2,74;357,88;3,24
2019;5;6;16;6,65;3,75;6,58;4,5
2019;5;6;17;5,44;4,19;8,58;5,36
2019;5;6;18;3,55;3,96;10,58;5,73
2019;5;6;19;2,04;3,92;14,67;5,81
2019;5;6;20;1,35;3,95;15,38;5,9
2019;5;6;21;0,92;3,83;17,21;5,96
2019;5;6;22;0,55;3,7;18,7;5,94
2019;5;6;23;0,26;3,56;20,14;5,95
2019;5;7;0;-0,01;3,33;18,78;5,76
2019;5;7;1;-0,25;3,14;15,59;5,64
2019;5;7;2;-0,43;3,07;13,26;5,59
2019;5;7;3;-0,56;3,07;12,8;5,5
2019;5;7;4;-0,51;3,12;13,62;5,6
2019;5;7;5;0,54;3,73;15,81;5,77
2019;5;7;6;1,9;5,1;16,63;6,81
2019;5;7;7;3,34;5,91;17,45;7,7
2019;5;7;8;4,82;6,05;17,12;7,7
2019;5;7;9;6,12;5,81;16,09;7,23
2019;5;7;10;7,33;5,33;14,69;6,51
2019;5;7;11;8,4;4,84;12,58;5,85
2019;5;7;12;9,29;4,43;10,26;5,3
2019;5;7;13;9,9;4,08;8,49;4,86
2019;5;7;14;10,05;3,79;7,11;4,5
2019;5;7;15;9,75;3,53;7,75;4,21
2019;5;7;16;9,03;3,34;10,92;4,02
2019;5;7;17;7,73;2,84;15,79;3,81
2019;5;7;18;4,63;1,94;21,5;3,57
2019;5;7;19;2,19;2,28;25,6;3,54
2019;5;7;20;1,38;2,28;30,69;3,46
2019;5;7;21;0,81;2,18;39,62;3,26
2019;5;7;22;0,52;2,05;47,93;3,05
2019;5;7;23;0,29;1,9;46,5;2,75
2019;5;8;0;-0,1;1,79;43,94;2,55
2019;5;8;1;-0,53;1,79;43,59;2,5
2019;5;8;2;-0,82;1,78;49,45;2,48
2019;5;8;3;-0,89;1,65;52,48;2,28
2019;5;8;4;-1,04;1,53;54,36;2,1
2019;5;8;5;0,21;1,33;62,84;2,11
2019;5;8;6;3,23;1,65;64,77;1,86
2019;5;8;7;6,48;1,19;35,15;1,45
2019;5;8;8;9,01;0,91;345,13;1,21
2019;5;8;9;11,02;0,97;292,83;1,15
2019;5;8;10;12,58;1,62;260,54;1,73
2019;5;8;11;13,62;2,5;251,57;2,65
2019;5;8;12;14,22;3,11;246,65;3,33
2019;5;8;13;14,45;3,49;242,29;3,74
2019;5;8;14;14,2;3,76;238,42;4,08
2019;5;8;15;13,5;3,94;235,68;4,35
2019;5;8;16;12,39;3,96;234,8;4,55
2019;5;8;17;10,8;3,43;230,91;4,29
2019;5;8;18;7,92;2,1;225,15;3,97
2019;5;8;19;5,71;1,92;219,72;3,67
2019;5;8;20;5,65;1,75;212,41;3,14
2019;5;8;21;5,35;1,65;201,35;2,94
2019;5;8;22;5,04;1,69;191,98;3,08
2019;5;8;23;4,73;1,83;185,88;3,19
2019;5;9;0;4,37;1,84;182,92;3,19
2019;5;9;1;4,18;1,82;190,63;3,2
2019;5;9;2;4,08;1,85;189,5;3,31
2019;5;9;3;3,89;1,85;182,67;3,46
2019;5;9;4;3,92;1,87;177,36;3,55
2019;5;9;5;4,51;1,97;173,18;3,47
2019;5;9;6;5,26;2,47;169,08;3,36
2019;5;9;7;5,84;3,48;171,09;4,44
2019;5;9;8;6,62;4,57;174,11;5,85
2019;5;9;9;7,43;5,53;176,51;7,03
2019;5;9;10;8,05;6,05;177,04;7,69
2019;5;9;11;8,93;6,6;179,05;8,38
2019;5;9;12;9,95;7,3;184,79;9,22
2019;5;9;13;10,49;7,96;189,15;10,04
2019;5;9;14;10,26;8,12;190,42;10,35
2019;5;9;15;9,8;7,55;193,1;9,66
2019;5;9;16;9,05;5,71;198,83;7,32
2019;5;9;17;8,72;4,01;202,22;5,44
2019;5;9;18;8,4;3,11;204,96;5,07
2019;5;9;19;7,63;2,36;209,79;4,67
2019;5;9;20;7,34;1,92;218,22;3,96
2019;5;9;21;7,49;2;234,07;4,03
2019;5;9;22;7,23;1,88;247,8;3,6
2019;5;9;23;7,1;1,49;264,59;2,83
2019;5;10;0;6,92;1,3;284,95;2,47
2019;5;10;1;6,4;1,07;313,23;2,02
2019;5;10;2;5,77;1,29;344,53;2,38
2019;5;10;3;4,87;1,54;7,31;2,82
2019;5;10;4;4,12;1,65;24,62;2,79
2019;5;10;5;4,96;1,78;27,47;2,7
2019;5;10;6;6,48;2,45;31,72;2,9
2019;5;10;7;8,7;2,83;27,77;3,63
2019;5;10;8;10,87;2,89;26,5;3,66
2019;5;10;9;12,72;2,45;25,91;3,09
2019;5;10;10;14,33;1,89;18,06;2,39
2019;5;10;11;15,31;1,5;357,91;1,89
2019;5;10;12;15,58;1,51;332,9;1,82
2019;5;10;13;15,57;1,71;317,78;1,99
2019;5;10;14;15,34;1,86;312,27;2,18
2019;5;10;15;14,87;1,92;311,87;2,29
2019;5;10;16;14,18;1,83;316,21;2,36
2019;5;10;17;13,3;1,47;325,63;2,24
2019;5;10;18;11,7;1,22;338,67;1,85
2019;5;10;19;10,81;1,11;351,93;1,52
2019;5;10;20;10,26;0,94;11,5;1,28
2019;5;10;21;10,12;0,84;34,73;1,11
2019;5;10;22;9,33;0,96;64,06;1,28
2019;5;10;23;8,48;1,15;82,59;1,52
2019;5;11;0;8,12;1,1;94,46;1,46
2019;5;11;1;7,57;1,01;101,14;1,35
2019;5;11;2;7,01;1,06;104,55;1,42
2019;5;11;3;6,66;1,03;106,36;1,39
2019;5;11;4;6,36;0,93;107,07;1,26
2019;5;11;5;7,15;0,89;109,55;1,31
2019;5;11;6;9,77;1,09;105,83;1,26
2019;5;11;7;12,87;0,83;155,38;0,97
2019;5;11;8;14,94;1,61;207,68;1,87
2019;5;11;9;16;2,48;220,41;2,8
2019;5;11;10;16,68;3,17;224,2;3,57
2019;5;11;11;17,02;3,69;224,23;4,14
2019;5;11;12;16,96;4,05;223,98;4,6
2019;5;11;13;16,34;4,12;223,39;4,77
2019;5;11;14;15,48;3,83;220,87;4,54
2019;5;11;15;14,8;3,54;220,16;4,26
2019;5;11;16;14,26;3,24;222,16;3,99
2019;5;11;17;13,05;2,18;218,15;3,36
2019;5;11;18;11,12;1,52;212,63;2,95
2019;5;11;19;10,17;1,66;209,34;2,67
2019;5;11;20;9,74;1,79;205;2,8
2019;5;11;21;9,27;1,92;200,72;3,06
2019;5;11;22;9;1,96;190,33;2,99
2019;5;11;23;8,64;2,05;183,06;3,07
2019;5;12;0;8,46;1,99;184,95;2,96
2019;5;12;1;8,28;1,95;178,39;2,89
2019;5;12;2;7,83;2,1;170,99;3,15
2019;5;12;3;7,23;2,18;166,11;3,28
2019;5;12;4;6,89;2,13;156,25;3,2
2019;5;12;5;8,31;1,78;138,74;3,42
2019;5;12;6;9,86;2,64;124,87;3,77
2019;5;12;7;9,96;3,4;122,41;4,33
2019;5;12;8;9,9;3,87;123,4;4,84
2019;5;12;9;10,23;4,29;129,23;5,46
2019;5;12;10;10,77;4,47;135,5;5,78
2019;5;12;11;11,34;4,45;137,56;5,81
2019;5;12;12;11,76;4,31;137,28;5,64
2019;5;12;13;11,98;4,5;139,43;5,96
2019;5;12;14;11,75;4,99;144,17;6,57
2019;5;12;15;10,64;4,09;138,33;5,35
2019;5;12;16;9,88;3,17;119,22;4,57
2019;5;12;17;9,74;2,6;108;4,5
2019;5;12;18;9,23;2,07;110,96;4,68
2019;5;12;19;8,37;2,07;113,37;4,67
2019;5;12;20;8,12;2,12;121,29;4,87
2019;5;12;21;8,05;2,01;121,35;4,55
2019;5;12;22;7,71;1,86;116,46;3,96
2019;5;12;23;7,44;1,95;96,44;3,44
2019;5;13;0;6,88;2,13;71,83;3,76
2019;5;13;1;6,8;2,19;51,21;4,29
2019;5;13;2;7,04;2,4;42,76;4,52
2019;5;13;3;7,18;2,14;57,53;3,96
2019;5;13;4;6,68;2,16;77,27;4,26
2019;5;13;5;7,47;2,14;75,41;4,15
2019;5;13;6;8,84;2,9;68,97;4,33
2019;5;13;7;10,14;3,94;66,53;4,99
2019;5;13;8;11,57;4,49;70,14;5,77
2019;5;13;9;12,51;4,69;71,84;6,2
2019;5;13;10;12,39;4,47;81,56;6,16
2019;5;13;11;12,17;3,99;92,69;5,57
2019;5;13;12;11,98;3,63;90,12;5,02
2019;5;13;13;12,37;3,48;78,74;4,81
2019;5;13;14;12,2;3,64;88,77;5,04
2019;5;13;15;11,52;3,26;93,02;4,4
2019;5;13;16;11,27;2,52;77,26;3,31
2019;5;13;17;11,21;2,37;54;3,41
2019;5;13;18;9,92;2,25;42,46;4,09
2019;5;13;19;9,33;2,67;44,76;4,95
2019;5;13;20;9,38;2,9;47,07;5,49
2019;5;13;21;9,12;3,18;53,38;6,22
2019;5;13;22;8,73;3,54;54,17;6,46
2019;5;13;23;8,22;3,47;55,38;6,24
2019;5;14;0;7,83;3,11;51,32;5,62
2019;5;14;1;7,48;2,91;47,83;5,25
2019;5;14;2;7,04;2,96;42,65;5,17
2019;5;14;3;6,58;3,09;31,68;5,09
2019;5;14;4;6,08;3,62;23,91;5,44
2019;5;14;5;5,69;4,76;25,05;6,33
2019;5;14;6;5,51;5,71;27,79;6,95
2019;5;14;7;5,68;6,22;30,24;7,31
2019;5;14;8;6,03;6,05;31,97;6,88
2019;5;14;9;6,9;5,76;32,59;6,42
2019;5;14;10;7,83;5,53;32,48;6,08
2019;5;14;11;8,37;5,41;31,12;6,02
2019;5;14;12;7,68;5,24;29,85;5,98
2019;5;14;13;6,3;5,17;30,9;5,96
2019;5;14;14;5,26;5,21;31,83;6,07
2019;5;14;15;4,4;5,4;32,73;6,38
2019;5;14;16;3,85;5,55;33,18;6,65
2019;5;14;17;3,47;5,79;31,55;7,03
2019;5;14;18;2,53;5,63;29,8;7,03
2019;5;14;19;1,65;5,31;30,67;6,9
2019;5;14;20;1,36;4,87;33,36;6,37
2019;5;14;21;1,15;4,35;31,41;5,7
2019;5;14;22;0,97;3,87;39,51;5,18
2019;5;14;23;0,81;3,49;44,09;4,78
2019;5;15;0;0,7;2,84;41,99;4,16
2019;5;15;1;0,62;2,35;40,68;3,65
2019;5;15;2;0,58;1,9;48;3,23
2019;5;15;3;0,42;1,71;59,22;3,04
2019;5;15;4;0,29;1,63;62,33;2,95
2019;5;15;5;1,45;1,75;60,92;2,5
2019;5;15;6;2,99;1,89;65,13;2
2019;5;15;7;5,3;1,38;88,38;1,4
2019;5;15;8;7,77;1,19;159,18;1,53
2019;5;15;9;9,39;1,62;185,24;1,98
2019;5;15;10;10,51;1,87;185,76;2,21
2019;5;15;11;11,4;2,25;189,2;2,63
2019;5;15;12;11,87;2,68;197,48;3,14
2019;5;15;13;12,14;2,93;206,77;3,41
2019;5;15;14;12,1;2,97;211,56;3,43
2019;5;15;15;11,69;2,68;211,51;3,09
2019;5;15;16;11,08;2,08;210,23;2,42
2019;5;15;17;10,2;1,31;207,02;1,56
2019;5;15;18;8,97;0,38;177,66;0,64
2019;5;15;19;8,11;0,34;92,66;0,76
2019;5;15;20;7,84;0,97;62,61;1,67
2019;5;15;21;7,17;1,51;52,77;2,2
2019;5;15;22;6,65;1,58;48,6;2,36
2019;5;15;23;6,24;1,45;50,04;2,45
2019;5;16;0;5,87;1,53;54,53;2,62
2019;5;16;1;5,59;1,78;56,45;2,84
2019;5;16;2;5,34;1,98;53,67;3,06
2019;5;16;3;5,13;2,09;50,47;3,17
2019;5;16;4;4,98;2,17;49,82;3,3
2019;5;16;5;5,46;2,14;50,78;3,35
2019;5;16;6;6,42;2,84;54,39;3,42
2019;5;16;7;7,53;2,99;63,5;3,51
2019;5;16;8;8,89;2,77;71,26;3,19
2019;5;16;9;10,44;2,44;74,94;2,8
2019;5;16;10;11,58;2,21;79,41;2,57
2019;5;16;11;11,88;2,13;83,89;2,52
2019;5;16;12;11,96;2,07;83,06;2,47
2019;5;16;13;11,87;1,89;81,94;2,29
2019;5;16;14;11,7;1,65;82,1;2,01
2019;5;16;15;11,29;1,42;77,57;1,74
2019;5;16;16;10,78;1,33;67,2;1,64
2019;5;16;17;10,12;1,31;60,38;1,74
2019;5;16;18;9,14;1,22;57,53;2,06
2019;5;16;19;7,8;1,34;59,84;2,49
2019;5;16;20;7,05;1,5;65,31;2,73
2019;5;16;21;6,39;1,58;69,15;2,78
2019;5;16;22;6,02;1,7;70,65;2,71
2019;5;16;23;5,52;1,69;70,81;2,57
2019;5;17;0;4,98;1,67;70,89;2,5
2019;5;17;1;4,54;1,7;69,81;2,55
2019;5;17;2;4,19;1,76;68,91;2,65
2019;5;17;3;3,86;1,77;66,93;2,68
2019;5;17;4;3,61;1,81;64,98;2,74
2019;5;17;5;4,95;1,86;64,84;2,7
2019;5;17;6;6,63;2,2;63,16;2,33
2019;5;17;7;8,95;1,77;62,08;1,84
2019;5;17;8;12,26;1,13;69,3;1,22
2019;5;17;9;14,23;0,86;115,17;1,1
2019;5;17;10;15,35;1;164,12;1,24
2019;5;17;11;16,1;1,44;193,51;1,6
2019;5;17;12;16,48;1,97;208,19;2,1
2019;5;17;13;16,43;2,38;216,61;2,53
2019;5;17;14;16,05;2,55;222,52;2,74
2019;5;17;15;15,55;2,43;225;2,63
2019;5;17;16;14,81;2,04;224,38;2,25
2019;5;17;17;13,9;1,44;218,85;1,75
2019;5;17;18;12,26;0,88;207,92;1,36
2019;5;17;19;10,59;0,76;193,04;1,04
2019;5;17;20;9,98;0,73;160,59;0,95
2019;5;17;21;9,31;0,89;136,07;1,15
2019;5;17;22;8,33;1,02;129,69;1,34
2019;5;17;23;7,72;1,19;127,78;1,6
2019;5;18;0;7,51;1,3;129,89;1,77
2019;5;18;1;7,38;1,36;139,65;1,86
2019;5;18;2;7,22;1,39;144,16;1,92
2019;5;18;3;7,07;1,49;140,96;2,07
2019;5;18;4;6,56;1,66;135,95;2,28
2019;5;18;5;7,63;1,5;145,15;2,39
2019;5;18;6;10,56;2,01;165,86;2,68
2019;5;18;7;12,37;2,46;172,33;3,26
2019;5;18;8;13,01;2,41;167,45;3,19
2019;5;18;9;13,88;2,75;167,19;3,45
2019;5;18;10;14,81;3,21;172,3;3,93
2019;5;18;11;15,67;3,81;179,06;4,55
2019;5;18;12;15,85;4,17;180,86;4,94
2019;5;18;13;15,23;4,42;180,3;5,33
2019;5;18;14;13,94;4,69;181,53;5,8
2019;5;18;15;11,96;4,24;181,37;5,35
2019;5;18;16;10,64;3,07;171,38;4
2019;5;18;17;10,25;2,14;148,75;3
2019;5;18;18;9,65;1,54;141,16;3,25
2019;5;18;19;8,13;1,82;146,04;3,51
2019;5;18;20;7,51;2,08;154,11;3,36
2019;5;18;21;7,27;2,12;162,43;3,16
2019;5;18;22;7,01;2,16;168,73;3,24
2019;5;18;23;6,76;2,15;169,51;3,25
2019;5;19;0;6,37;2,17;168,37;3,37
2019;5;19;1;5,92;2,06;163,49;3,1
2019;5;19;2;5,79;1,91;149,24;2,72
2019;5;19;3;5,66;1,82;130,65;2,57
2019;5;19;4;5,51;1,91;118,55;2,74
2019;5;19;5;6,53;1,71;111,66;2,8
2019;5;19;6;8,74;1,7;103,59;2,47
2019;5;19;7;10,7;2,42;126,05;3,25
2019;5;19;8;12,67;3,68;150,06;4,79
2019;5;19;9;12,73;3,92;157,77;5
2019;5;19;10;11,3;3,81;161,08;4,83
2019;5;19;11;10,51;3,07;155,98;4,02
2019;5;19;12;10,73;2,93;150,22;3,92
2019;5;19;13;12,16;3,84;158,13;5,2
2019;5;19;14;13,12;5,04;169,11;6,87
2019;5;19;15;13,15;5,12;174,74;6,89
2019;5;19;16;12,6;4,42;178,58;5,92
2019;5;19;17;11,65;3,4;183,95;4,6
2019;5;19;18;10,12;1,96;188,94;3,77
2019;5;19;19;8,12;1,89;191,22;4,01
2019;5;19;20;8,19;2,02;194,09;4,5
2019;5;19;21;8,19;2,27;195,76;4,59
2019;5;19;22;8,15;2,1;185,99;4,05
2019;5;19;23;8,28;2,82;182,54;4,84
2019;5;20;0;8,3;2,98;183,76;4,99
2019;5;20;1;8,01;2,5;181,43;4,73
2019;5;20;2;7,84;2,52;179,29;4,91
2019;5;20;3;8,01;2,92;177,7;4,95
2019;5;20;4;8,07;2,89;177,21;4,76
2019;5;20;5;8,44;3,04;178,82;4,29
2019;5;20;6;9,01;3,23;181,25;4,02
2019;5;20;7;9,98;3,95;193,05;5,09
2019;5;20;8;11,15;4,65;202,95;6,01
2019;5;20;9;11,9;5,14;208,2;6,58
2019;5;20;10;12,28;5,41;210,34;6,9
2019;5;20;11;12,59;5,57;212;7,09
2019;5;20;12;12,81;5,73;212,93;7,25
2019;5;20;13;12,78;5,8;213,24;7,35
2019;5;20;14;12,53;5,76;213,22;7,31
2019;5;20;15;12,01;5,63;212,54;7,2
2019;5;20;16;11,28;5,15;211,54;6,61
2019;5;20;17;10,17;4,15;207,24;5,36
2019;5;20;18;8,8;2,59;199,36;4,23
2019;5;20;19;7,2;1,9;191,13;4,08
2019;5;20;20;6,71;1,92;188,2;4
2019;5;20;21;6,5;1,89;185,92;3,62
2019;5;20;22;6,46;2;188,98;3,92
2019;5;20;23;6,3;2,18;193,89;4,24
2019;5;21;0;5,98;2,27;195,81;4,43
2019;5;21;1;5,83;2,31;196,9;4,41
2019;5;21;2;5,48;2,36;196,52;4,39
2019;5;21;3;5,2;2,34;194,69;4,24
2019;5;21;4;5,18;2,21;193,3;3,92
2019;5;21;5;6,74;2,2;193,15;3,58
2019;5;21;6;8,26;3,09;195,09;4,05
2019;5;21;7;9,77;3,63;200,82;4,51
2019;5;21;8;11,18;3,9;204,61;4,72
2019;5;21;9;12,12;4,14;206,66;4,91
2019;5;21;10;12,55;4,51;208,92;5,33
2019;5;21;11;12,33;4,84;209,79;5,82
2019;5;21;12;11,58;4,95;209,32;6,1
2019;5;21;13;11,13;4,82;207,85;6,04
2019;5;21;14;10,67;4,56;208,19;5,83
2019;5;21;15;10,31;4,28;208,9;5,54
2019;5;21;16;10,25;4,07;210,21;5,27
2019;5;21;17;9,88;3,19;210,58;4,13
2019;5;21;18;9,27;2,05;207,93;3,36
2019;5;21;19;8,13;1,86;204,3;3,53
2019;5;21;20;7,68;1,78;196,6;3,33
2019;5;21;21;7,51;1,7;190,07;3,16
2019;5;21;22;7,44;1,6;189,28;2,95
2019;5;21;23;7,24;1,61;191,75;2,93
2019;5;22;0;7,01;1,4;186,41;2,51
2019;5;22;1;6,58;1,34;181,67;2,45
2019;5;22;2;6,51;1,38;179,02;2,54
2019;5;22;3;6,54;1,29;173,74;2,31
2019;5;22;4;6,64;1,28;173;2,22
2019;5;22;5;8,12;1,41;181,9;1,97
2019;5;22;6;10,33;1,92;192;2,48
2019;5;22;7;12,51;2,72;214,92;3,39
2019;5;22;8;14,04;3,22;224,51;3,89
2019;5;22;9;14,9;3,69;227,66;4,38
2019;5;22;10;14,98;4,01;230,22;4,78
2019;5;22;11;15,08;4,14;232,98;4,96
2019;5;22;12;15,39;4,13;234,47;4,95
2019;5;22;13;15,44;4,01;236,12;4,82
2019;5;22;14;15,18;3,68;238,54;4,46
2019;5;22;15;14,75;3,22;242,57;3,96
2019;5;22;16;14,34;2,8;247,52;3,49
2019;5;22;17;13,64;2,15;251,37;2,91
2019;5;22;18;12,19;1,33;252,95;2,6
2019;5;22;19;10,49;1,6;252,1;2,37
2019;5;22;20;10;1,42;252,76;2,02
2019;5;22;21;9,69;1,2;259,13;1,7
2019;5;22;22;9,56;0,97;275,57;1,34
2019;5;22;23;9,31;0,72;301,28;0,99
2019;5;23;0;8,94;0,64;335,32;0,87
2019;5;23;1;8,3;0,64;2,79;0,88
2019;5;23;2;8,09;0,68;23,9;0,93
2019;5;23;3;7,98;0,81;35,22;1,1
2019;5;23;4;7,85;0,99;38,94;1,36
2019;5;23;5;8,83;1,07;44,11;1,72
2019;5;23;6;10,4;1,48;43,29;1,83
2019;5;23;7;11,86;1,61;33,3;2,02
2019;5;23;8;12,9;2;34,99;2,53
2019;5;23;9;13,35;2,34;32,57;2,85
2019;5;23;10;13,83;2,49;32,29;2,97
2019;5;23;11;14,42;2,46;31,21;2,9
2019;5;23;12;15,03;2,24;30,31;2,64
2019;5;23;13;15,35;2,01;26,37;2,38
2019;5;23;14;15,29;1,89;21,36;2,29
2019;5;23;15;15,05;1,97;18,51;2,44
2019;5;23;16;14,69;2,07;19,67;2,65
2019;5;23;17;13,9;1,87;21,09;2,83
2019;5;23;18;12,3;1,61;24,33;3,28
2019;5;23;19;10,42;1,89;27,63;3,63
2019;5;23;20;9,65;1,96;32,49;3,75
2019;5;23;21;8,93;1,95;35,54;3,75
2019;5;23;22;8,47;1,87;36,49;3,58
2019;5;23;23;8,09;1,77;34,74;3,46
2019;5;24;0;7,75;1,71;31,73;3,46
2019;5;24;1;7,49;1,79;27,57;3,41
2019;5;24;2;7,04;1,94;22,74;3,31
2019;5;24;3;6,5;2,09;19,93;3,42
2019;5;24;4;6,23;2,12;19,37;3,42
2019;5;24;5;7,62;2,53;24,43;3,4
2019;5;24;6;9,31;3,25;23,85;4,05
2019;5;24;7;11,33;3,41;22,51;4,24
2019;5;24;8;13,26;3,14;17,53;3,89
2019;5;24;9;14,81;2,74;9,03;3,38
2019;5;24;10;15,86;2,42;358,15;2,96
2019;5;24;11;16,39;2,21;346,06;2,69
2019;5;24;12;16,76;2,18;333,62;2,64
2019;5;24;13;16,88;2,26;323,01;2,76
2019;5;24;14;16,91;2,36;317,01;2,89
2019;5;24;15;16,41;2,32;317,32;2,87
2019;5;24;16;15,6;2,15;324,17;2,74
2019;5;24;17;14,83;1,67;336,91;2,4
2019;5;24;18;13,25;1,15;348,23;2,18
2019;5;24;19;11,3;1,44;8,75;2,18
2019;5;24;20;10,6;1,61;24,7;2,29
2019;5;24;21;9,77;1,71;34,78;2,39
2019;5;24;22;8,95;1,74;38,82;2,43
2019;5;24;23;8,26;1,66;39,84;2,33
2019;5;25;0;7,79;1,5;38,66;2,11
2019;5;25;1;7,36;1,35;36,54;1,89
2019;5;25;2;6,95;1,26;36,44;1,77
2019;5;25;3;6,55;1,26;37,72;1,78
2019;5;25;4;6,3;1,26;43,99;1,8
2019;5;25;5;7,9;1,09;50,25;1,71
2019;5;25;6;9,88;1,43;52,57;1,54
2019;5;25;7;13,05;1,19;45,53;1,34
2019;5;25;8;15,24;0,79;4,53;1,02
2019;5;25;9;16,81;0,94;293,57;1,15
2019;5;25;10;17,92;1,48;269,7;1,69
2019;5;25;11;18,66;1,91;258,18;2,09
2019;5;25;12;19,05;2,53;242,96;2,7
2019;5;25;13;18,82;2,98;235,89;3,19
2019;5;25;14;18,27;3,03;234,02;3,27
2019;5;25;15;17,51;2,91;231,99;3,2
2019;5;25;16;16,63;2,55;228,35;2,91
2019;5;25;17;15,74;2,27;229,89;2,87
2019;5;25;18;13,9;1,46;236,99;2,85
2019;5;25;19;12,08;1,58;242,55;2,43
2019;5;25;20;11,76;1,27;236,5;1,84
2019;5;25;21;11,55;1,09;228,2;1,54
2019;5;25;22;11,05;0,79;208,84;1,1
2019;5;25;23;10,54;0,63;170,66;0,86
2019;5;26;0;10,25;0,84;152,24;1,16
2019;5;26;1;9,89;1,05;155,91;1,46
2019;5;26;2;9,51;1,16;165,12;1,6
2019;5;26;3;9,22;1,13;166,06;1,57
2019;5;26;4;9,33;0,89;152,76;1,22
2019;5;26;5;10,04;0,75;132,47;1,12
2019;5;26;6;11,46;0,76;111,58;1,23
2019;5;26;7;13,12;1,16;110,02;1,6
2019;5;26;8;15,4;1,69;114,31;2,16
2019;5;26;9;17,09;1,87;127,2;2,44
2019;5;26;10;17,9;2,15;148,86;2,78
2019;5;26;11;17,58;2,51;177,32;3,13
2019;5;26;12;16,43;3,02;203,18;3,77
2019;5;26;13;15,32;3,12;217,36;3,86
2019;5;26;14;14,7;2,43;214,92;2,99
2019;5;26;15;14,67;1,49;190,6;1,87
